# 3x4 first row second row third row Freq: 250 current Time: 2020-10-01-14:47:35
-0.0656728446483612 0.9977587461471558 -0.01282555889338255 -1.4708192348480225 -0.0030857573729008436 -0.013056261464953423 -0.9999099373817444 -0.6535752415657043 -0.9978363513946533 -0.06562741845846176 0.003936344292014837 -0.9327951669692993
-0.0666460394859314 0.9977055788040161 -0.011905796825885773 -1.4704362154006958 -0.001635833876207471 -0.01204151101410389 -0.9999260902404785 -0.6543803215026855 -0.9977752566337585 -0.06662169843912125 0.00243466068059206 -0.9334524869918823
-0.06719975173473358 0.9976699948310852 -0.011777463369071484 -1.4704474210739136 -0.002293498022481799 -0.011958518996834755 -0.9999257922172546 -0.6545835137367249 -0.9977368712425232 -0.06716781109571457 0.0030918249394744635 -0.933508038520813
-0.06716364622116089 0.9976754188537598 -0.011516468599438667 -1.4706685543060303 -0.002018093131482601 -0.011678292416036129 -0.9999297261238098 -0.6541942358016968 -0.997739851474762 -0.06713574379682541 0.0027978201396763325 -0.9333241581916809
-0.06713393330574036 0.997677743434906 -0.011490067467093468 -1.470665693283081 -0.0019774073734879494 -0.011649011634290218 -0.9999301433563232 -0.6542088389396667 -0.9977419376373291 -0.06710658222436905 0.0027549206279218197 -0.9333950877189636
-0.06712324917316437 0.9976784586906433 -0.011489291675388813 -1.4706628322601318 -0.0019661213736981153 -0.011647445149719715 -0.999930202960968 -0.6542167067527771 -0.9977427124977112 -0.0670960322022438 0.002743432531133294 -0.9334340691566467
-0.06796517968177795 0.9976358413696289 -0.010162767954170704 -1.4710171222686768 -0.000766920275054872 -0.01023850403726101 -0.9999472498893738 -0.6544248461723328 -0.9976873397827148 -0.06795386224985123 0.0014610301004722714 -0.9331991672515869
-0.06747373193502426 0.9976566433906555 -0.011328872293233871 -1.470898985862732 -0.00016370875528082252 -0.011365762911736965 -0.9999353289604187 -0.6555433869361877 -0.9977209568023682 -0.0674675777554512 0.0009302767575718462 -0.932313859462738
-0.06752873957157135 0.997653067111969 -0.011317956261336803 -1.4709193706512451 -0.00021788412414025515 -0.011358539573848248 -0.9999353885650635 -0.6556534171104431 -0.9977172613143921 -0.06752197444438934 0.0009844618616625667 -0.9322357773780823
-0.06704641133546829 0.9976690411567688 -0.012696080841124058 -1.471290946006775 -0.0021360251121222973 -0.012868151068687439 -0.9999148845672607 -0.6559067368507385 -0.997747540473938 -0.06701364368200302 0.002993870759382844 -0.9318494200706482
-0.06687925010919571 0.9976791739463806 -0.012781353667378426 -1.471290946006775 -0.002395265270024538 -0.012970480136573315 -0.9999129772186279 -0.6554361581802368 -0.997758150100708 -0.06684286892414093 0.003257223404943943 -0.931414008140564
-0.06674276292324066 0.9976686239242554 -0.014232009649276733 -1.4708068370819092 -0.0019823992624878883 -0.014396323822438717 -0.9998943209648132 -0.6557944416999817 -0.9977681636810303 -0.0667075589299202 0.0029386894311755896 -0.9319782853126526
-0.06673000752925873 0.9976692199707031 -0.014250027947127819 -1.4708045721054077 -0.001993668032810092 -0.014415097422897816 -0.9998940229415894 -0.6558504700660706 -0.9977689981460571 -0.06669458746910095 0.002951002214103937 -0.9319530129432678
-0.06673681735992432 0.9976686835289001 -0.014258424751460552 -1.4708020687103271 -0.00198375410400331 -0.014422870241105556 -0.9998939633369446 -0.6559159159660339 -0.9977685809135437 -0.06670151650905609 0.0029417271725833416 -0.9319238066673279
-0.06625231355428696 0.9977000951766968 -0.014319684356451035 -1.4709892272949219 -0.0033854744397103786 -0.014575842767953873 -0.999888002872467 -0.654333770275116 -0.9977970719337463 -0.06619647145271301 0.00434343283995986 -0.9325147867202759
-0.06626883894205093 0.9976986050605774 -0.014344998635351658 -1.4710240364074707 -0.00337989698164165 -0.014600914902985096 -0.9998876452445984 -0.6542192697525024 -0.9977959990501404 -0.0662129670381546 0.004339765757322311 -0.9325641989707947
-0.06540905684232712 0.9977399706840515 -0.015376856550574303 -1.4712291955947876 -0.005129397381097078 -0.01574578508734703 -0.999862790107727 -0.6541259288787842 -0.9978452920913696 -0.06532126665115356 0.006147783249616623 -0.9318780899047852
-0.0660036951303482 0.9977107048034668 -0.014722268097102642 -1.4707322120666504 -0.004264766350388527 -0.015036324970424175 -0.9998778104782104 -0.654128909111023 -0.9978101849555969 -0.06593289971351624 0.005247517488896847 -0.9328929781913757
-0.0665828138589859 0.9976831078529358 -0.013964979909360409 -1.4705748558044434 -0.0011465224670246243 -0.014072474092245102 -0.9999002814292908 -0.6553165912628174 -0.9977802038192749 -0.06656021624803543 0.002080912236124277 -0.9324730038642883
-0.06657169759273529 0.9976838827133179 -0.013962460681796074 -1.4705220460891724 -0.0011052439222112298 -0.01406717300415039 -0.9999004006385803 -0.6555154919624329 -0.997780978679657 -0.06654969602823257 0.0020392208825796843 -0.9324514269828796
-0.06645122170448303 0.9977021813392639 -0.01321096159517765 -1.471060872077942 -0.0002939278492704034 -0.01325974240899086 -0.9999119639396667 -0.6551041603088379 -0.9977895617485046 -0.06644155085086823 0.001174439792521298 -0.9317247867584229
-0.06618115305900574 0.9977261424064636 -0.012748501263558865 -1.47097647190094 -0.0005658800946548581 -0.012813983485102654 -0.9999176859855652 -0.6537267565727234 -0.9978073835372925 -0.06616855412721634 0.0014126987662166357 -0.9329192042350769
-0.06619378179311752 0.9977251887321472 -0.012757661752402782 -1.4709968566894531 -0.0005619577714242041 -0.012822922319173813 -0.9999175667762756 -0.6536461114883423 -0.9978065490722656 -0.06618122011423111 0.001409538323059678 -0.9329437613487244
