dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
1486.7088,1573.8252,-36.8389,0.0018408,0.00278249,0.00671061,0.0074942,-9.15504e-07,1.1325e-05,2.58643e-06,9.99737e-05,0.000347895,0.0212593,0.01023,0.0162004,0.0164505,0.0252532,-3.50224e-05,4.7089e-05,1.00468e-05,23.3,1022,24.5,
1454.9211,78.4055,-36.3161,0.000844246,0.00178484,0.0027794,0.00340932,7.17584e-07,1.95806e-06,-4.08845e-07,2.94661e-05,0.000180188,0.0107293,0.0104013,0.016081,0.0164604,0.0252533,4.19869e-05,4.66827e-05,-1.18432e-05,23.3,1022,24.2,
1572.0303,38.3053,-37.0008,0.00246421,0.00778347,0.00582222,0.0100276,1.52219e-05,8.03489e-06,-2.70015e-06,0.000351053,0.000285278,0.027528,0.0106093,0.0166692,0.0170662,0.0261089,4.67348e-05,4.92165e-05,-1.26477e-05,23.3,1022,24.4,
1494.7142,195.3479,-37.5378,0.000843862,0.00270241,0.00238895,0.00370435,1.51519e-06,1.43293e-06,-3.44864e-07,9.57909e-05,0.000197837,0.0129604,0.0102778,0.016231,0.0165168,0.0253354,3.65505e-05,4.73992e-05,-1.01606e-05,23.3,1022,24.4,
1454.8976,78.3992,-36.3424,0.0017984,0.00613955,0.00348322,0.00728431,9.44091e-06,2.90115e-06,-1.31151e-06,0.000267933,0.000241082,0.0211802,0.0104013,0.0160809,0.0164603,0.0252532,4.19865e-05,4.66837e-05,-1.18436e-05,23.3,1022,24.5,
2986.9069,95.2406,-70.4352,0.000926207,0.00232023,0.00437607,0.00503898,8.46969e-07,3.51485e-06,-3.51317e-07,6.54263e-05,0.000246749,0.0215437,0.0122309,0.0236416,0.0238599,0.0357466,7.22771e-05,8.1399e-05,-1.37103e-05,23.3,1022,24.5,
3109.4422,77.9659,-67.3688,0.00160615,0.00508114,0.00740808,0.00912564,4.18007e-06,9.76735e-06,-1.1372e-06,0.000137404,0.000300678,0.0285984,0.012393,0.0242527,0.0244739,0.0366163,7.63692e-05,8.37163e-05,-1.40474e-05,23.3,1022,24.7,
3003.9131,217.6469,-70.1265,0.00213563,0.00671083,0.0100259,0.0122521,6.16371e-06,1.84557e-05,-1.70263e-06,0.000185778,0.000286953,0.0288355,0.0120843,0.0237052,0.0238484,0.0357312,6.14864e-05,8.16485e-05,-1.15912e-05,23.3,1022,24.5,
2986.9269,95.2205,-70.4496,0.0013855,0.00591529,0.00509933,0.0079318,5.80517e-06,4.69459e-06,-9.63979e-07,0.000158283,0.000252468,0.025148,0.012231,0.0236417,0.02386,0.0357467,7.22793e-05,8.14007e-05,-1.37109e-05,23.3,1022,24.6,
2990.9198,1555.4018,-74.5210,0.000660321,0.0031838,0.00263523,0.00418534,-1.39087e-06,1.28299e-06,1.57614e-07,8.79203e-05,0.000168701,0.0159972,0.0120478,0.0236497,0.0237693,0.0356292,-5.91837e-05,8.1727e-05,1.15426e-05,23.3,1022,24.6,
3114.5052,1562.4370,-73.7842,0.0017203,0.00726073,0.00726811,0.0104165,-6.99881e-06,9.43517e-06,1.30822e-06,0.000231663,0.000272448,0.0308296,0.0121993,0.0242654,0.0243821,0.0364982,-6.188e-05,8.4302e-05,1.1723e-05,23.3,1022,24.5,
2983.6705,1678.8298,-73.3981,0.00131096,0.00322654,0.00656816,0.00743437,-1.45e-06,7.85653e-06,1.51869e-06,8.05345e-05,0.0003012,0.0262786,0.0122002,0.0236361,0.0238265,0.0357101,-7.02567e-05,8.15416e-05,1.36712e-05,23.3,1022,24.5,
2990.9103,1555.4114,-74.5158,0.00144511,0.00606571,0.00625025,0.00882875,-4.95685e-06,7.18955e-06,1.02817e-06,0.000208911,0.000225287,0.0258362,0.0120478,0.0236497,0.0237693,0.0356292,-5.91845e-05,8.17263e-05,1.15427e-05,23.3,1022,24.6,
2973.5568,3082.3687,-78.2662,0.00328258,0.00642043,0.00872912,0.0113223,-1.82354e-05,1.18904e-05,5.44256e-06,0.000170578,0.000283045,0.0301898,0.0155854,0.0240578,0.0258677,0.0386112,-0.000200871,8.33354e-05,3.89005e-05,23.4,1022,24.7,
3097.3319,3083.8950,-77.6364,0.00221789,0.00447189,0.00584246,0.00768448,-8.67996e-06,5.22776e-06,2.34182e-06,0.000109836,0.000240417,0.0246601,0.0157116,0.0246521,0.0264299,0.0394096,-0.000207519,8.58495e-05,3.9073e-05,23.4,1022,24.7,
2971.8930,3206.0729,-77.5690,0.00711413,0.0140899,0.00982735,0.0185933,-9.64856e-05,1.43797e-05,7.82354e-06,0.000334711,0.000336653,0.0437928,0.0159878,0.0241062,0.0261267,0.0389786,-0.000212739,8.34135e-05,4.11488e-05,23.4,1022,24.8,
2973.5669,3082.4273,-78.3004,0.00371213,0.00756061,0.00749221,0.0112728,-2.59336e-05,8.70817e-06,4.11615e-06,0.000222825,0.000284588,0.0330195,0.0155856,0.0240579,0.0258679,0.0386115,-0.000200877,8.3339e-05,3.89031e-05,23.4,1022,24.7,
-36.4103,25.6199,263.4829,0.000707822,0.00126546,0.00105079,0.00179069,7.85191e-07,2.73094e-07,-1.67202e-07,9.75623e-05,0.000159131,0.00637059,0.00900916,0.0113228,0.0121841,0.0189162,3.41629e-05,2.39636e-05,-1.227e-05,23.4,1022,24.9,
86.9057,34.5902,260.2392,0.00250322,0.00505724,0.0025554,0.0061945,1.19015e-05,1.32624e-06,-1.32157e-06,4.46517e-05,0.0003797,0.0137357,0.00894785,0.0114652,0.0122174,0.0189942,3.24972e-05,2.2902e-05,-1.08122e-05,23.4,1022,25,
-45.7788,148.7275,267.1126,0.00179901,0.00370958,0.00247246,0.00480734,5.8899e-06,1.53852e-06,-9.60679e-07,8.56667e-05,0.000271817,0.00942371,0.00876261,0.0114671,0.012164,0.0188743,3.12983e-05,2.54764e-05,-1.12553e-05,23.4,1022,25,
