dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
3183.5072,2914.3866,363.9974,0.00540239,0.0126413,0.0226894,0.0265291,-6.32875e-05,3.91344e-05,9.9543e-06,0.000250961,0.000553736,0.0554967,0.0145625,0.0245675,0.0260878,0.0386808,-0.000187963,3.95448e-05,1.58298e-05,23,1024,24.7,
3170.1128,2791.6440,356.9679,0.00272617,0.00692703,0.00813102,0.011024,-1.7907e-05,4.99947e-06,1.68518e-06,0.000241698,0.000315932,0.0359348,0.0141823,0.0244583,0.0258031,0.0382773,-0.000175149,4.00257e-05,1.50479e-05,23,1024,24.7,
-73.4132,51.5296,556.2966,0.00208497,0.00356294,0.00168991,0.00446065,7.33604e-06,3.83787e-07,6.70787e-09,0.000219922,0.000267771,0.0111246,0.0089315,0.0113741,0.0124444,0.0190789,4.3306e-05,1.02531e-05,-5.97312e-06,23,1024,24.8,
7.9127,-41.6630,552.0140,0.000658648,0.00104633,0.00212428,0.00245789,6.25867e-07,4.09436e-07,-2.99081e-07,0.000178475,0.0002427,0.0102883,0.00911529,0.0113243,0.01245,0.0191398,4.34611e-05,9.5148e-06,-5.80597e-06,23,1024,24.9,
19.6204,132.3247,563.4585,0.00170497,0.00331021,0.00385229,0.00535766,5.34984e-06,1.44919e-06,-7.46325e-07,0.000280834,0.000383063,0.0156016,0.00866663,0.0116117,0.0124508,0.019104,3.97096e-05,9.94954e-06,-4.99342e-06,23,1024,24.8,
-73.4231,51.5082,556.2927,0.00283372,0.00485954,0.00211992,0.00601158,1.37001e-05,6.45259e-07,6.63058e-08,3.52829e-05,0.000193812,0.0063246,0.00893157,0.011374,0.0124444,0.0190789,4.33066e-05,1.02532e-05,-5.97335e-06,23,1024,24.6,
136.3208,1465.0877,598.4306,0.000408314,0.00115356,0.00126829,0.00176238,-3.50593e-07,1.38756e-07,3.51869e-08,3.25408e-05,0.000205769,0.00678474,0.00786158,0.0121515,0.0124654,0.019101,-2.5836e-05,9.03248e-06,2.48382e-06,23,1024,24.5,
260.0447,1468.4328,597.2402,0.000678352,0.00100299,0.00148966,0.0019197,-1.55188e-07,1.57986e-07,2.08439e-08,2.53564e-05,9.76455e-05,0.00360809,0.00793927,0.0121941,0.0124697,0.019163,-2.40467e-05,8.39796e-06,2.17417e-06,23,1024,24.4,
133.0799,1588.2947,605.3807,0.000455815,0.0010946,0.00113817,0.00164358,-3.90853e-07,1.01003e-07,3.55668e-08,3.38398e-05,0.000160931,0.00545014,0.00811603,0.0120091,0.0124694,0.01912,-3.09273e-05,8.30528e-06,2.86065e-06,23,1024,24.4,
136.3149,1465.0850,598.3755,0.000447836,0.001428,0.00110771,0.00186193,-5.51534e-07,1.01421e-07,4.46626e-08,6.7779e-05,0.000131253,0.00481094,0.00786161,0.0121514,0.0124654,0.019101,-2.58356e-05,9.03537e-06,2.4846e-06,23,1024,24.5,
