# 3x4 first row second row third row Freq: 100 current Time: 2020-10-02-13:28:38
-0.04241861775517464 0.9987678527832031 0.025756631046533585 -0.008869010023772717 -0.014223899692296982 0.025173520669341087 -0.9995818734169006 -0.6630825996398926 -0.9989986419677734 -0.0427672415971756 0.013138546608388424 -1.9817113876342773
-0.04295205697417259 0.9987260103225708 0.026485497131943703 -0.008971071802079678 -0.013800965622067451 0.02591431327164173 -0.9995688796043396 -0.6629014611244202 -0.9989818334579468 -0.04329906404018402 0.012670308351516724 -1.9816375970840454
-0.04294316843152046 0.9987307190895081 0.026321126148104668 -0.009029370732605457 -0.013751273043453693 0.02575206756591797 -0.9995737671852112 -0.6629176139831543 -0.9989829063415527 -0.04328681528568268 0.012627941556274891 -1.9815467596054077
-0.04310101270675659 0.9987398386001587 0.02571091055870056 -0.009054816327989101 -0.01301587838679552 0.02517130598425865 -0.9995984435081482 -0.6628838777542114 -0.9989859461784363 -0.04341835528612137 0.011914565227925777 -1.9813152551651
-0.04312020540237427 0.9987282156944275 0.02612774632871151 -0.009125377982854843 -0.013103609904646873 0.025584455579519272 -0.9995867609977722 -0.6626607775688171 -0.9989839792251587 -0.04344475269317627 0.011983735486865044 -1.9814796447753906
-0.04314522445201874 0.9987290501594543 0.026052797213196754 -0.009170831181108952 -0.01309829019010067 0.02550937421619892 -0.9995887875556946 -0.6627117991447449 -0.9989829659461975 -0.04346872866153717 0.01198103278875351 -1.9815400838851929
-0.04290830343961716 0.9987330436706543 0.026291528716683388 -0.009234901517629623 -0.013606244698166847 0.025729164481163025 -0.9995763301849365 -0.6624388098716736 -0.9989863634109497 -0.043247852474451065 0.01248500868678093 -1.982090950012207
-0.04259245842695236 0.9987457394599915 0.02632070705294609 -0.008740070275962353 -0.0141631243750453 0.025738384574651718 -0.9995684027671814 -0.6631371378898621 -0.9989921450614929 -0.04294685646891594 0.01304909773170948 -1.9826271533966064
-0.04233946651220322 0.9987610578536987 0.026147207245230675 -0.009023474529385567 -0.014228937216103077 0.025565240532159805 -0.9995718598365784 -0.6629956960678101 -0.9990019798278809 -0.04269338771700859 0.013128887861967087 -1.9827876091003418
-0.04246801510453224 0.9987539052963257 0.026213480159640312 -0.009151790291070938 -0.014152168296277523 0.02563316561281681 -0.9995712637901306 -0.6628502011299133 -0.9989975690841675 -0.04282078146934509 0.013045941479504108 -1.9826382398605347
-0.04175029322504997 0.9988314509391785 0.024345263838768005 -0.009550262242555618 -0.014028316363692284 0.023778080940246582 -0.9996188282966614 -0.6627362966537476 -0.9990295767784119 -0.042075902223587036 0.013019178993999958 -1.9827543497085571
-0.041597913950681686 0.9988329410552979 0.02454253099858761 -0.009538202546536922 -0.014203769154846668 0.02397012710571289 -0.9996117949485779 -0.6626594066619873 -0.9990334510803223 -0.04193035885691643 0.013190084137022495 -1.9828330278396606
-0.04220157861709595 0.9988047480583191 0.024660484865307808 -0.00910225696861744 -0.013718392699956894 0.02410086803138256 -0.9996154308319092 -0.6627299785614014 -0.9990149140357971 -0.04252364858984947 0.012684899382293224 -1.9825130701065063
-0.04194411635398865 0.9988253116607666 0.024263927713036537 -0.009255743585526943 -0.01382862962782383 0.023702602833509445 -0.9996234178543091 -0.6626969575881958 -0.9990242719650269 -0.042263854295015335 0.012818198651075363 -1.9826374053955078
-0.0419347770512104 0.9988309144973755 0.02404763549566269 -0.009230068884789944 -0.013844667002558708 0.02348557859659195 -0.9996283054351807 -0.6626930832862854 -0.9990244507789612 -0.04225211963057518 0.012843617238104343 -1.9826321601867676
-0.04093433544039726 0.9988775253295898 0.023833047598600388 -0.009446787647902966 -0.014078248292207718 0.023274067789316177 -0.9996299743652344 -0.6628212332725525 -0.9990626573562622 -0.041254717856645584 0.01310973521322012 -1.9827591180801392
-0.041041627526283264 0.9988769292831421 0.023673439398407936 -0.00940652284771204 -0.01402419526129961 0.023115167394280434 -0.9996344447135925 -0.6628031134605408 -0.9990590214729309 -0.041358623653650284 0.013059759512543678 -1.9826948642730713
