dVal1,dVal2,dVal3,dStd1,dStd2,dStd3,dStdTotal,dCovar12,dCovar13,dCovar23,dPointingErrorH,dPointingErrorV,dPointingErrorD,dAprioriStd1,dAprioriStd2,dAprioriStd3,dAprioriStdTotal,dAprioriCovar12,dAprioriCovar13,dAprioriCovar23,dTemperature,dPressure,dHumidity,
1696.9508,3038.0125,-102.9426,0.0076264,0.0125602,0.00993817,0.0177395,-9.31185e-05,1.43828e-05,4.91929e-06,0.000424837,0.00036679,0.0382974,0.0132536,0.01748,0.0193851,0.0292744,-0.000120098,3.59351e-05,2.15853e-05,23.8,1025,32.2,
1680.2562,2915.4557,-102.4086,0.00275276,0.00476078,0.00493135,0.00738653,-1.24385e-05,3.32452e-06,1.711e-06,0.000186312,0.000233954,0.0200152,0.0128317,0.0173208,0.019008,0.0287396,-0.000111184,3.54757e-05,2.01086e-05,23.8,1025,32.1,
1590.1151,1469.6008,-54.9216,0.000640566,0.00115637,0.00267225,0.00298135,-8.00409e-08,1.10369e-06,3.80805e-07,6.06564e-06,0.0001253,0.00727075,0.00952248,0.0161654,0.0162668,0.0248316,-2.21625e-05,2.97273e-05,4.02028e-06,23.8,1025,32.4,
1713.0538,1454.7759,-54.8414,0.00119027,0.00489519,0.00629744,0.00806458,-2.60981e-06,6.17172e-06,1.39192e-06,0.000229011,0.000293987,0.0221292,0.00966094,0.016773,0.0168629,0.0256714,-2.26194e-05,3.13833e-05,3.94429e-06,23.8,1025,32,
1604.8368,1592.2725,-54.5269,0.00412942,0.021742,0.0106834,0.0245744,-7.99498e-05,2.06672e-05,-1.11303e-05,0.00052373,0.000447537,0.0398727,0.00966414,0.0162708,0.0164271,0.0250596,-2.90972e-05,2.99751e-05,5.16499e-06,23.8,1025,31.9,
1590.1378,1469.6244,-54.9292,0.000960008,0.00632356,0.00281357,0.00698751,-5.30281e-06,1.46029e-06,-1.11607e-06,0.000161502,0.000181548,0.013926,0.00952254,0.0161655,0.0162669,0.0248317,-2.2164e-05,2.9728e-05,4.02057e-06,23.8,1025,31.9,
1483.6502,-12.1900,-8.1983,0.00257766,0.00421094,0.0135616,0.0144324,5.76241e-06,2.82617e-05,-1.7285e-06,0.000164386,0.000519002,0.0315696,0.010358,0.0158363,0.0164868,0.0250977,5.61524e-05,2.64896e-05,-8.84955e-06,23.7,1025,32.3,
1589.8723,-75.4650,-6.5490,0.00345863,0.00900146,0.00948495,0.013526,2.78423e-05,1.20839e-05,-4.21885e-06,0.000348091,0.000421199,0.032827,0.0106234,0.0163789,0.0170882,0.0259448,6.26821e-05,2.77479e-05,-9.51344e-06,23.6,1025,31.8,
1546.6350,94.1694,-7.8280,0.00156295,0.00483287,0.00402227,0.00647905,6.93821e-06,2.16152e-06,-1.07714e-06,0.000180002,0.000218725,0.0165586,0.0102146,0.0160925,0.0166214,0.0252899,5.187e-05,2.70956e-05,-7.9742e-06,23.6,1025,31.7,
1483.5218,-12.0667,-8.2522,0.000950193,0.00137008,0.00534344,0.00559753,6.10778e-07,4.40723e-06,-2.28648e-07,7.57389e-05,0.000222697,0.0136396,0.0103576,0.0158357,0.016486,0.0250966,5.61419e-05,2.64908e-05,-8.84925e-06,23.6,1025,31.7,
2921.8065,-114.5137,-12.1625,0.000971511,0.00293609,0.00555511,0.00635796,2.24028e-06,3.37843e-06,1.45848e-07,6.32481e-05,0.00026575,0.0225036,0.0122596,0.0229073,0.0234984,0.0350317,0.000103546,4.40484e-05,-1.11132e-05,23.5,1025,31.2,
3020.9602,-188.5622,-8.4543,0.00146364,0.00498334,0.00588718,0.00785078,6.6096e-06,3.49709e-06,-5.48542e-07,0.000134965,0.000304952,0.028134,0.012532,0.0234155,0.0240705,0.0358431,0.000113225,4.49308e-05,-1.18111e-05,23.5,1025,31.7,
2995.7818,-15.3497,-10.5129,0.00114674,0.00430764,0.00537097,0.00697983,4.2858e-06,3.00278e-06,-2.57645e-07,0.000143577,0.000194804,0.0201374,0.0121378,0.0232488,0.0237389,0.0353747,9.6639e-05,4.47178e-05,-1.01509e-05,23.5,1025,31.4,
2921.8738,-114.4875,-12.1737,0.00185541,0.00646818,0.00775939,0.0102707,1.07011e-05,6.29332e-06,-8.71243e-07,0.000106947,0.000281892,0.0248373,0.0122596,0.0229077,0.0234987,0.0350321,0.000103546,4.40502e-05,-1.11132e-05,23.4,1025,31.6,
3064.6815,1319.1796,-58.8565,0.000901257,0.00941888,0.00624398,0.0113364,-5.14043e-06,4.57979e-06,-1.78654e-06,0.000238644,0.00024316,0.0281041,0.0112255,0.0234949,0.0235101,0.035082,-2.37471e-05,4.96801e-05,2.97405e-06,23.4,1025,31.5,
3173.6616,1260.5610,-56.4938,0.00066686,0.00399808,0.00583024,0.00710078,-5.70627e-07,3.76199e-06,9.21638e-07,0.000136335,0.000192516,0.0198918,0.0113292,0.0240348,0.0240384,0.0358311,-1.8947e-05,5.0887e-05,2.35467e-06,23.4,1025,31.3,
3123.2397,1428.2028,-59.0634,0.000843395,0.00398505,0.00708872,0.00817569,-1.02591e-06,5.56064e-06,1.86139e-06,0.000109866,0.000257461,0.0234095,0.0113652,0.0237975,0.0238377,0.0355489,-3.42433e-05,5.04858e-05,4.13708e-06,23.4,1025,31.3,
3064.6929,1319.2306,-58.8990,0.000752473,0.00801077,0.00488646,0.00941361,-3.74107e-06,2.82382e-06,-1.5002e-06,0.000166357,0.000230745,0.023465,0.0112256,0.023495,0.0235101,0.0350821,-2.37518e-05,4.96842e-05,2.97484e-06,23.4,1025,31.4,
3149.2977,2780.7217,-108.6312,0.00373028,0.0100498,0.00703948,0.0128245,-3.64594e-05,6.14853e-06,-1.05147e-07,0.000259949,0.000255698,0.0325079,0.0139792,0.0242619,0.0254043,0.0378079,-0.00016312,5.62148e-05,2.04607e-05,23.4,1025,31.3,
3261.3546,2728.1615,-106.2711,0.00373762,0.00990249,0.016007,0.01919,-3.17968e-05,2.58405e-05,1.43533e-05,0.000281301,0.000355396,0.0411006,0.0139491,0.0247896,0.0258444,0.0384322,-0.000162517,5.75169e-05,1.98355e-05,23.3,1025,31,
3201.8622,2892.8442,-108.3724,0.00271234,0.00696092,0.00485175,0.0089079,-1.8426e-05,2.88587e-06,-4.22926e-08,0.000193534,0.000206954,0.0256947,0.0143576,0.024559,0.0258444,0.0384346,-0.000176402,5.70175e-05,2.1845e-05,23.3,1025,31.1,
3150.8055,2781.4043,-108.7343,0.00693477,0.0188117,0.00913427,0.022032,-0.00012851,1.27504e-05,-6.87388e-06,0.000392435,0.000307238,0.044455,0.0139828,0.0242695,0.0254125,0.0378196,-0.000163249,5.62464e-05,2.04738e-05,23.3,1025,31.4,
2193.1291,2058.5832,-77.2747,0.00144529,0.00421218,0.00632477,0.00773524,-4.27435e-06,5.23271e-06,2.20293e-06,0.000148574,0.000220324,0.018481,0.0111275,0.019324,0.0197769,0.0298054,-7.02018e-05,3.97741e-05,1.06176e-05,23.3,1025,31.3,
2314.7217,2035.2722,-76.4818,0.00258852,0.00845754,0.0105803,0.0137903,-1.69154e-05,1.44963e-05,5.0572e-06,0.00044952,0.000314995,0.039236,0.011224,0.0199128,0.0203344,0.0305939,-7.14793e-05,4.1357e-05,1.04527e-05,23.3,1025,31.2,
2216.3467,2180.0695,-77.2313,0.00219146,0.00652685,0.00836407,0.0108333,-1.19214e-05,9.09814e-06,3.6023e-06,0.000281595,0.000389237,0.0338662,0.011405,0.0194823,0.0200496,0.0301931,-7.96473e-05,4.01907e-05,1.19276e-05,23.3,1025,31.1,
2193.1638,2058.5850,-77.2776,0.00165701,0.00551613,0.00469623,0.00743155,-7.84867e-06,3.0729e-06,4.2632e-07,0.000211697,0.000283562,0.0246103,0.0111276,0.0193241,0.0197771,0.0298056,-7.02028e-05,3.97748e-05,1.06177e-05,23.3,1025,31.1,
1196.9447,2152.2650,-74.7015,0.000745896,0.00150663,0.00265212,0.00314007,-7.43134e-07,1.1377e-06,6.10237e-07,4.83353e-05,0.000128152,0.00735215,0.0101325,0.0145544,0.0152096,0.023363,-4.97884e-05,2.61054e-05,1.03161e-05,23.3,1025,31.1,
1319.4098,2134.3931,-74.5624,0.00223694,0.00578666,0.00399509,0.00737903,-1.21897e-05,2.90359e-06,2.83207e-07,0.000243175,0.000180338,0.0168143,0.010243,0.0151245,0.0157452,0.0241159,-5.22199e-05,2.77436e-05,1.0336e-05,23.4,1025,31.3,
1214.7518,2274.5244,-74.1593,0.00090516,0.00156484,0.00354828,0.00398225,-7.6914e-07,1.92758e-06,1.18574e-06,9.95135e-05,0.000231237,0.0137838,0.0104388,0.0147189,0.0155193,0.0238005,-5.64694e-05,2.65303e-05,1.15508e-05,23.4,1025,31,
1196.9460,2152.2893,-74.7312,0.000737343,0.00167459,0.00212375,0.00280326,-1.01984e-06,7.53291e-07,3.44616e-07,0.000108994,0.00017669,0.011144,0.0101326,0.0145544,0.0152096,0.0233631,-4.97894e-05,2.61069e-05,1.03169e-05,23.4,1025,30.8,
964.6071,873.2434,-32.4563,0.000539527,0.00132561,0.00174782,0.00225903,1.17471e-07,5.72649e-07,1.96162e-08,0.00010816,0.000101553,0.00684867,0.00857095,0.0129875,0.0130728,0.0203232,6.89493e-06,2.00891e-05,-1.19052e-06,23.4,1025,30.9,
1084.3028,841.6702,-31.6542,0.000484775,0.00153235,0.00246913,0.00294613,2.02754e-07,1.15805e-06,7.85196e-08,0.000116885,0.000193337,0.0108997,0.00873452,0.0135883,0.013672,0.0211626,8.77401e-06,2.16879e-05,-1.48979e-06,23.4,1025,31.1,
995.9317,992.7065,-32.3993,0.000562351,0.00340369,0.00275514,0.00441499,2.51852e-07,1.47554e-06,-1.94634e-07,6.02143e-05,0.000241128,0.0115813,0.00857778,0.0131365,0.0131984,0.0205023,2.52962e-06,2.04674e-05,-2.76555e-07,23.4,1025,30.9,
964.6037,873.2481,-32.4558,0.000338146,0.00142079,0.00163043,0.0021889,1.4322e-07,5.25834e-07,-5.93234e-09,1.64795e-05,0.000100969,0.00472255,0.00857094,0.0129875,0.0130728,0.0203232,6.89474e-06,2.00891e-05,-1.19049e-06,23.4,1025,31,
2152.7282,670.2183,-33.8818,0.000512188,0.00185339,0.00344879,0.00394861,3.81579e-07,1.63983e-06,2.0941e-07,4.60316e-05,0.000185903,0.0128047,0.0101697,0.0189378,0.0190259,0.0287062,2.65469e-05,3.58607e-05,-3.44578e-06,23.4,1025,30.9,
2274.8465,650.0105,-33.3579,0.00102268,0.00343608,0.00636634,0.00730635,1.31041e-06,5.38525e-06,7.1801e-07,0.000142259,0.000201308,0.0170075,0.0103351,0.0195491,0.0196408,0.029576,2.9196e-05,3.73923e-05,-3.6781e-06,23.4,1025,30.9,
2172.7213,792.1973,-33.4933,0.000648523,0.0035659,0.00441068,0.0057088,9.07656e-07,2.63931e-06,1.18839e-07,7.63798e-05,0.000187508,0.0135697,0.0101095,0.0190263,0.0190727,0.0287745,1.83377e-05,3.60464e-05,-2.2959e-06,23.4,1025,30.7,
2152.7405,670.2158,-33.8654,0.00140331,0.00895313,0.00704299,0.0114774,7.93959e-06,6.50654e-06,-2.00198e-06,0.000275257,0.000298756,0.0271603,0.0101697,0.0189378,0.019026,0.0287063,2.65473e-05,3.58597e-05,-3.44571e-06,23.4,1025,30.6,
